film_id,n_chunks,evaluada,sim · filtro · Camaradería Masculina Rancia,sim · filtro · Insoportabilidad Prolongada,sim · filtro · Control Emocional Artificial,sim · filtro · Personajes Diorama,sim · filtro · Caos Asfixiante,sim · afinidad · Resistencia Femenina,sim · afinidad · Contemplación Inmersiva,sim · afinidad · Ternura y Empatía Radical,sim · afinidad · Humanismo Social,sim · afinidad · Vanguardia y Simbolismo,sim · excepción · Camaradería Masculina Rancia,sim · excepción · Insoportabilidad Prolongada,pred · gt_afinidad_resistencia_femenina,pred · gt_afinidad_contemplación_inmersiva,pred · gt_afinidad_ternura_y_empatía_radical,pred · gt_afinidad_humanismo_social,pred · gt_afinidad_vanguardia_y_simbolismo,pred · gt_cols_camaradería_masculina_rancia,pred · gt_cols_insoportabilidad_prolongada,pred · gt_cols_control_emocional_artificial,pred · gt_cols_personajes_diorama,pred · gt_cols_caos_asfixiante,pred · gt_excepcion_camaradería_masculina_rancia,pred · gt_excepcion_insoportabilidad_prolongada,pred · gt_excepcion_control_emocional_artificial,pred · gt_excepcion_personajes_diorama,pred · gt_excepcion_caos_asfixiante,nota_lineal,nota_gemini,nota_lineal_entrenamiento,nota_lineal_cv,error_lineal_cv,nota_reglas_cv,error_reglas_cv,nota_modelo
2046,897,False,0.3074001292717591,0.48502868120782616,0.3139570775866689,0.411164601227477,0.4745708912157304,0.1995071389711758,0.5231101743730396,0.32982133153415155,0.2974554098023905,0.5440654318938996,0.6101829508084549,0.618118181234251,7.736675,10.0,8.847437,8.51704,7.2119303,0.22454463279806589,1.1540222095733284,1.4280636680184362,1.1228108636958387,0.11883096839789675,0.123693585,0.09433675,0.0,0.018518232,0.0,8.77822634833738,,,,,,,9.457781549066873
4-months-3-weeks-and-2-days,706,True,0.4119189155119932,0.5776059767101358,0.26521074026274377,0.3905650289349244,0.5255528991952786,0.3131265963002684,0.6056756691470199,0.3832155914387344,0.39450637691429785,0.5616880213736455,0.579839102662705,0.6518707088677407,8.49907,7.7482285,7.1921754,9.716975,8.279568,0.26866327829650827,2.7300864275896126,0.0,0.0,2.2200353366265517,0.22248852,0.46711552,0.0,0.0110105425,0.11136773,10.009099739848223,9.5,10.009099739848223,10.441567447652908,0.9415674476529077,9.170024442971435,-0.32997555702856474,9.162693337488566
500-days-of-summer,530,False,0.3432189568829708,0.4604115617859893,0.22345665227458145,0.29324696838655206,0.43788737805709815,0.144257186381118,0.4014554164346317,0.3151973378541272,0.2760575995949231,0.45295736639693435,0.5974462142386252,0.585279418211006,7.5399575,6.9490676,8.304147,6.307417,5.5470934,0.344260914739167,2.4094284065482947,2.1517789679221324,1.7643787769890118,1.0924248433579267,0.10253611,0.23999584,0.0,0.0015727663,0.11195782,7.753355705403026,,,,,,,8.400273230962354
a-beautiful-day-in-the-neighborhood,665,True,0.3059972570629483,0.49786451633884876,0.23477479183293587,0.2634525825771217,0.40304594235261937,0.11109043777045785,0.3796078219544026,0.4002845249600257,0.30353441737234765,0.42778428428194304,0.5260164163207098,0.594917554412267,6.4968348,7.590062,9.097448,7.9059496,5.7014403,0.4817718657679641,2.879797632740437,3.8537823067258996,1.7093534915761346,0.6401944935859856,0.15177964,0.6532545,0.0,0.0014888635,0.031221109,7.7995554130639615,8.8,7.7995554130639615,5.789321852050824,-3.010678147949177,8.52730715324019,-0.27269284675981,8.71393391769058
a-clockwork-orange,935,False,0.35306175017075503,0.6125729790597574,0.3098625750249088,0.37331482125537335,0.5377273576362496,0.1664829378620761,0.530505858125148,0.3442559830893067,0.3743095761241213,0.580265421756318,0.5381627850645763,0.7088625769583189,6.0982733,7.431053,5.209077,6.803001,8.406847,0.5407308354057823,5.757179131505117,2.935525610629114,2.0758752364939608,1.9935167035011356,0.23850398,0.5554552,0.0,0.005533533,0.057922624,8.479436716576554,,,,,,,7.902372689365086
a-place-further-than-the-universe,355,True,0.3227743260852857,0.4402101283102227,0.3335822159870408,0.46882099435016544,0.5085863814112983,0.24007038501482425,0.48157029917251704,0.3417114377705596,0.32115155292005987,0.47136019394614315,0.413261431427289,0.5424307604634311,9.50727,6.8294683,8.8111,7.0044913,5.6482124,0.0,0.8095846352990934,2.751815218899912,1.2869395644441668,2.0463214057750854,0.0037557036,0.14865908,0.0,0.0035593426,0.13108741,9.121880182489212,9.2,9.121880182489212,8.933700531466513,-0.26629946853348585,8.465982844615949,-0.7340171553840502,8.676852192129447
a-woman-under-the-influence,826,True,0.43471503351517504,0.6073582121990274,0.293556575056389,0.3639812696611615,0.5476880278901777,0.33854021333168255,0.5146467552027074,0.40387390582569244,0.3989782901776609,0.5220282668716044,0.5893272485312219,0.6950566925193516,8.934755,7.7456346,7.993383,8.56889,7.5290394,0.46921825278376195,4.14289530248279,1.0641598729888613,0.7850249194065568,2.0578236103909937,0.15969788,0.5624883,0.0,0.01838609,0.077322125,9.005536128947472,9.8,9.005536128947472,8.827909874981916,-0.9720901250180844,8.926267839377179,-0.8737321606228221,8.999516539654463
aguirre-the-wrath-of-god,892,True,0.34899802629555515,0.5566632493858944,0.25208435040478383,0.47276843784017303,0.5334945466185409,0.18856715263833548,0.5367376664617204,0.28788244673876756,0.3662496336366573,0.5950661515540518,0.48533981584643976,0.6600257643116282,6.006911,7.720934,4.2572336,7.389389,9.372531,0.4275915392461106,4.051705037756194,1.571624881532557,1.0814911290776166,1.973909302371728,0.33529842,0.62792957,0.0,0.012352882,0.097185746,9.099431258270819,8.5,9.099431258270819,9.444348034100623,0.9443480341006225,8.503456579610202,0.0034565796102015156,8.431868734462919
alien,765,False,0.31892013101267774,0.47338204625013475,0.2599682304282957,0.42479456061809767,0.4790056425230163,0.16654200572213204,0.5035156565721458,0.2627968423844464,0.2919627695547462,0.518808642629467,0.5019016778506052,0.6011502017454388,7.2628894,6.1785994,6.249754,5.9529657,8.168522,0.21613184491067305,2.658416284967827,4.6622765422400345,3.0170471105263292,1.9300485976929227,0.17588016,0.35562718,0.0,0.003152263,0.17497508,8.495977240683573,,,,,,,8.304601464113786
all-we-imagine-as-light,629,True,0.4142843929544107,0.4796968903069502,0.31744293059978923,0.5192919577861388,0.4752721273293326,0.2906144803791428,0.5393903548456312,0.3598924506583197,0.3659008404090679,0.6641892846873151,0.6271056739352378,0.5922059471163864,8.804636,9.507742,8.627025,8.748888,7.797803,0.14469416794296852,0.33199162065799426,0.8072965742890998,1.6539689933041508,0.0,0.041927293,0.016494393,0.0,0.016515525,0.0,9.705369808793606,10.0,9.705369808793606,9.495816806052236,-0.5041831939477639,9.347551312530765,-0.652448687469235,9.588193159101786
amelie,601,True,0.3561555200014874,0.4640106046195301,0.3257928755675258,0.48207944140130404,0.45293414449103697,0.18577317278033498,0.5027682708626339,0.3377848072221877,0.2984980217891788,0.5841453077570874,0.5603312395137385,0.5939953338355582,8.22727,4.234879,7.959342,5.0993032,6.6244044,0.13956992077563385,1.927430029421761,6.651565931035387,4.583365155953491,1.189202075065444,0.0,0.24046552,0.0,0.007163452,0.0,8.514081762638762,4.5,8.514081762638762,8.745725309798223,4.245725309798223,8.692907364063466,4.1929073640634655,7.751862937838391
anne-of-green-gables,235,True,0.3226079901334382,0.41071622556264425,0.27162301177973636,0.45837757127501627,0.4557041370488927,0.15907507885397565,0.43259819476041644,0.26511363048193426,0.2223892139118786,0.45863786220375247,0.4436666564947369,0.5359649837221167,9.184222,7.908972,8.534845,7.583732,5.4831963,0.1979725643789176,1.0478109799443187,1.6663080951007097,2.0019806253941868,1.0221623378856213,0.038379766,0.20610407,0.0,0.010108644,0.010760769,7.8277698848779185,9.8,7.8277698848779185,7.505156747719855,-2.2948432522801454,8.496520787016108,-1.303479212983893,8.785092343753549
another-round,736,False,0.34741593656245234,0.5436768198411518,0.2991275134779075,0.2834305409935868,0.5181577835930483,0.15559620472465777,0.5301576513160542,0.3488362789331876,0.38358854167919926,0.5043459470598126,0.5022172195298096,0.6394200853649871,6.965049,6.541579,7.4924617,8.043213,6.9315166,0.4138634317974028,1.9258616006919027,2.2194148057986087,0.15785812861800075,2.7826419125618926,0.17501038,0.35561246,0.0,0.0061631855,0.18233566,8.816119227509827,,,,,,,8.550207476746756
arrival,737,True,0.3259726415154428,0.5016477177851446,0.3015264526541115,0.4154846985569112,0.5326742149638675,0.1937381624139291,0.5683309571661261,0.3270549519977171,0.3570993207960543,0.6153399761801756,0.5299487646362436,0.6272470155229463,7.435649,7.901673,7.292516,7.6534657,8.019963,0.23691582898850058,1.1863864305847682,3.1707887192768274,1.2303252643876004,1.581621318990782,0.13582192,0.26294622,0.0,0.0042059897,0.088676736,9.27964898068142,8.8,9.27964898068142,9.316138241894908,0.5161382418949074,8.890079240103562,0.09007924010356128,8.90928051306329
barry-lyndon,858,True,0.3013145108551545,0.5468864870701872,0.2059804367460818,0.3651944366314836,0.4554122852288994,0.11940303832969199,0.444513576710491,0.29613523685732995,0.2933073463938259,0.5766233899569466,0.5271239358245863,0.6129413395356407,5.6339984,8.440164,5.5728946,6.8259573,8.127802,0.6375225055835672,4.307679268079493,4.4818166896412475,3.1054965197510835,0.8131963486656637,0.19302407,0.42941713,0.0,0.004756836,0.059453323,8.22811351263931,6.5,8.22811351263931,8.701652580630372,2.2016525806303715,8.594754500316238,2.094754500316238,8.308670720019045
beauty-and-the-beast,576,True,0.3233626711188436,0.4329048550825236,0.24138497358828195,0.48474447902099477,0.3924244738430004,0.145527591493837,0.38190766081186356,0.23328075694553924,0.24183594671854383,0.5287906666004102,0.5477180223506505,0.5189945871561203,7.5352373,3.2827873,6.1615334,3.8141675,5.1669674,0.26215526465285127,2.402832886175951,6.638345131059877,5.8647903517891855,1.1977317027156156,0.106518395,0.4576852,0.0,0.017341852,0.0507732,7.331813137683119,6.0,7.331813137683119,7.795361811569448,1.7953618115694479,7.385405065898617,1.3854050658986168,6.815371857967606
before-midnight,705,False,0.3317665238390373,0.4560880439629143,0.19753575242420474,0.33883325542907683,0.45012547819220666,0.16056865658985311,0.43337139942604863,0.3273576431790432,0.28089529713776207,0.5013002478253509,0.5850040669591624,0.5510955416435522,7.8751254,7.549011,8.189313,6.922881,6.0554852,0.29574568670091705,1.0277610471064687,0.9831081170461904,1.697327471747536,0.6153416938510241,0.09140219,0.20971023,0.0,0.009029658,0.07338185,8.462845408615339,,,,,,,8.679316477828598
before-sunrise,513,False,0.3226232516928418,0.4280841135728263,0.27438199810998454,0.4045514046761616,0.4417312355021108,0.15822665320507212,0.4746106218078232,0.32349440587199213,0.2943771509851705,0.5638612117500663,0.5886636079810821,0.5421509891053736,7.7357426,7.357964,8.442227,6.2276926,6.323096,0.2755313516950945,0.816898197351984,1.4936897673714726,2.043319742943808,0.43350655819688877,0.038422227,0.07692449,0.0,0.0042361314,0.061254453,8.253048500682553,,,,,,,8.67905461924325
before-sunset,613,True,0.2912347028043731,0.4196592018333462,0.2386901671244395,0.363628415925386,0.4377210490106811,0.12932604592234254,0.4543834104919198,0.3162015286265948,0.25952326565425726,0.4962617317907143,0.5739041233387016,0.5508027985877826,7.8924084,8.076515,8.688694,6.4498677,6.1033583,0.2217669691594349,0.3213956511310747,2.064960654306321,1.9630644288201078,0.3006916849940984,0.0402399,0.10648641,0.0,0.0036937469,0.0,7.854085594224825,8.5,7.854085594224825,7.69603844609013,-0.8039615539098701,8.774452436909378,0.27445243690937815,8.802066275431002
bicycle-thieves,940,True,0.32005032325101124,0.6025202228777213,0.23291258211188337,0.39268219340392524,0.46979852277684037,0.220065408580107,0.5038168020322596,0.3811419676045889,0.4014908087557596,0.5710381754321484,0.5134761051888433,0.6819475267886266,6.3012943,8.067479,7.9271417,8.954277,8.344764,0.3336934374930815,3.1523266250620394,1.0284860992786138,0.9539926289621646,0.7039579885174928,0.17244828,0.35200283,0.0,0.008121254,0.0,9.776690575526679,9.8,9.776690575526679,9.756745821067803,-0.04325417893219807,8.921950552253957,-0.8780494477460437,9.140216142218078
blade-runner,1818,True,0.309726966625091,0.5185785276109125,0.25621595107812795,0.38673435408217793,0.46351916168716784,0.13986718741211576,0.4984244849200942,0.32276423622744965,0.33508223868759235,0.5662464950833298,0.568307722093248,0.6551838765234165,6.4174037,8.423685,6.8945484,7.175535,8.312205,0.30554448129075557,2.074018151878069,3.7538942786727847,2.67601946167024,1.069875712969981,0.16192874,0.308441,0.0,0.003868308,0.13707656,8.272062552774832,8.5,8.272062552774832,8.08522117175303,-0.41477882824696977,8.819872599214206,0.3198725992142055,8.824703780219668
blue-is-the-warmest-color,861,True,0.44996836096268616,0.4856813895042074,0.3277898597393006,0.4133034329947654,0.4558856326959826,0.2381891310621583,0.4336382178262822,0.30676276310906997,0.3117397230370645,0.5292682565663125,0.6592405251721998,0.5986944815511382,8.895723,6.7804155,7.409082,6.7868614,6.589551,0.3567841247822142,1.852237464849524,2.400208792216461,2.2885794765788567,0.944242358639025,0.07019682,0.1875032,0.0,0.009930627,0.033510193,7.8279791975899045,8.0,7.8279791975899045,7.606554684445525,-0.3934453155544748,8.466307370853556,0.46630737085355634,8.583502013407058
bojack-horseman-christmas-special-sabrinas,843,False,0.3081610133524081,0.49994444635587115,0.2408085321452583,0.29895947462604655,0.492720423053063,0.13725775192993359,0.3923520760909645,0.2690764214345169,0.24258778798921837,0.3602643366730085,0.34978650768441993,0.5666689811122537,7.8645973,4.890194,7.527652,7.1970005,5.1265173,0.1579579378490057,3.461901067514463,2.501332829385055,0.8152724931867121,2.7653282551944756,0.14628132,0.5117381,0.0,0.0051094033,0.13834977,7.996539369422756,,,,,,,7.973458707776088
burning,987,False,0.301887998894052,0.5210412941232113,0.282251830105843,0.4256063802424127,0.5051369587891424,0.1395272168247662,0.5283615122824867,0.31109316024851247,0.31283767748069286,0.5598304238218818,0.5235037879881663,0.649228117501355,7.1231027,7.677852,6.4888506,8.061708,8.12436,0.3532272278653734,3.0262785175699713,0.8288692660303743,0.8918993277303838,1.303307696741421,0.21596564,0.33377486,0.0,0.01637047,0.110309124,8.248713204081213,,,,,,,8.783683110641967
but-im-a-cheerleader,347,False,0.5208882212885834,0.4220582818699302,0.24030542817049372,0.3107787891168534,0.3952981251372626,0.21655155540122284,0.3107917276884162,0.29357182081603167,0.30349206555018743,0.4243798553281819,0.579266194701942,0.5025125648298532,8.457211,2.7653842,7.2184,5.5977345,4.9481554,0.27385120928680695,1.4564351080727214,2.3437696010356626,2.1595044109108423,1.8976348884800625,0.09306482,0.34975314,0.0,0.0081001185,0.23492682,6.967418076257956,,,,,,,7.611154229442289
certain-women,677,True,0.48283204405083596,0.5350247399695259,0.2868528441128637,0.39510809508207767,0.4891405750983873,0.3797940437981457,0.5202577322172396,0.37113572533039635,0.36652037384167074,0.5921236126539937,0.6107532754238255,0.6013298687625828,9.358413,9.388043,8.711539,9.370654,7.2018266,0.3005241325433659,1.364914164810932,0.49401089231433004,0.89870614467904,0.33302441612218026,0.08912076,0.2757814,0.0,0.0129681565,0.01124467,9.649268843085475,10.0,9.649268843085475,9.230478603059728,-0.7695213969402719,9.38813947686933,-0.6118605231306695,9.560633889592422
cha-cha-real-smooth,528,True,0.31504798129052947,0.5166929708390486,0.2883967546642692,0.2999206248729957,0.4481038796065519,0.15496386276871923,0.4537655028554963,0.3451286646250523,0.2656205127175298,0.47926238419446243,0.5112839775436452,0.6235710704243054,7.133371,5.7750854,8.056695,7.0989685,4.8819,0.4682029430541483,4.31376190254945,3.8110831918388905,1.9412297068207625,1.0363773302787087,0.1323037,0.31366298,0.0,0.0016570901,0.052371208,8.053782870178948,8.5,8.053782870178948,8.032384570668139,-0.46761542933186107,7.680433536790517,-0.8195664632094832,7.952890696734301
chungking-express,697,False,0.299350406626382,0.45122755703126877,0.33652096984925,0.4284967232391722,0.46428939128435776,0.18059218697709664,0.5153364608141447,0.2845585579861176,0.2273206259884827,0.5626673060803696,0.5734093051730094,0.5723614913544857,8.238361,8.331191,9.071484,7.2513995,6.528416,0.19038120062367198,0.2656616962027476,1.8701814760989968,1.5823227697317022,0.6500548094753972,0.037096694,0.0,0.0,0.014622308,0.0,8.68690164341368,,,,,,,9.052608529572291
cleo-from-5-to-7,895,True,0.40832664793937545,0.5087147760109653,0.2836958183910522,0.4758093432100239,0.45894954815600836,0.28355576483694533,0.5530719133838842,0.3184106223634405,0.323276229370595,0.580582870073805,0.5964062975534138,0.6264019997068397,9.237547,9.565766,8.895553,8.670055,8.0209055,0.12635970882963146,1.0213891604869179,0.4316981719355777,1.2547892251538433,0.0,0.0528398,0.18199031,0.0,0.010737666,0.0,9.817657635296438,9.7,9.817657635296438,9.989730416091197,0.28973041609119754,9.647815103354592,-0.052184896645407264,9.713762847867844
climax,813,False,0.366533514406016,0.5380686806962346,0.37184446935292564,0.39416845452140425,0.6200923094175188,0.13125028000704325,0.5649663144927588,0.28666361273600627,0.31161302203861146,0.5807798485118378,0.5042213041524705,0.6564620455733277,7.3838115,5.0891027,5.8098845,6.3041143,8.534924,0.21202439426367087,2.78910162206905,3.4295223110365236,1.4941847439864966,4.067178468532851,0.1679362,0.29394758,0.0,0.006507807,0.2279443,7.764383106083688,,,,,,,8.272767422672915
close-up,787,True,0.36215173750617535,0.5986475213658455,0.305296109781506,0.4474529513494321,0.47643671744058846,0.20525598249528043,0.5371000975334097,0.37522159088775087,0.38276316618755774,0.6961221863496302,0.5973415013144793,0.6963380990506486,6.7172494,8.89747,7.7529206,9.102043,8.947683,0.3413289493378028,3.9063528257172915,0.5594831460884162,0.5919109110714427,0.8989202072020039,0.15050016,0.23971725,0.0,0.006634728,0.030875985,9.155442134865835,9.5,9.155442134865835,9.314260131280873,-0.18573986871912673,9.159859147388342,-0.3401408526116576,9.274236637890631
close-your-eyes,947,True,0.28581866989592764,0.5345261227328434,0.3053215534512184,0.4664105993682076,0.468626995458398,0.13137507248367983,0.5474603588455751,0.3312653815539197,0.3315760598524433,0.659201618903132,0.5772942868584854,0.6506202839857782,6.3659205,8.77958,7.200011,7.944286,9.000733,0.3728478732331096,1.9722543578928409,1.3572877824396128,1.7290379259865836,0.819814744804116,0.16370757,0.17533004,0.0,0.0060436837,0.04014626,8.501479496748097,9.5,8.501479496748097,8.136748625604643,-1.3632513743953574,8.992175552286458,-0.5078244477135421,9.159457028660391
columbus,604,True,0.2610887854546824,0.44853827905910476,0.3059357342001381,0.4714731647243193,0.46162664870657205,0.18646803415848642,0.5375601659376069,0.3726580010122791,0.3351821237543911,0.6389274524821202,0.5331966846453656,0.5950944570985437,7.6461034,9.40926,8.957575,7.72951,6.761487,0.28090992935726883,0.632092710412921,4.023265224688396,2.141253565743935,0.0,0.061745256,0.11733854,0.0,0.002711786,0.0,9.701638117308862,9.8,9.701638117308862,10.079958881130493,0.27995888113049183,9.09928306518398,-0.70071693481602,9.229777916300295
coraline,548,True,0.3005343509993419,0.46016728120036093,0.2947983766482069,0.44626788036533965,0.4436801903729955,0.1300363080951508,0.45995302747421984,0.29448146896829946,0.3193200684577843,0.5624777504663617,0.5007089035199689,0.5511775966761427,8.1109705,6.1354675,7.653113,5.799785,7.4785185,0.06763308846298327,1.3090899470473563,3.7025266720237267,3.327790001086801,1.285559566812346,0.044060662,0.24428937,0.0,0.0077775647,0.02601559,7.9073801058556015,8.8,7.9073801058556015,7.976182640036769,-0.8238173599632317,8.446184804620353,-0.35381519537964756,8.444591735850395
crouching-tiger-hidden-dragon,677,True,0.3221416041275524,0.48716562663091983,0.3276761544923967,0.4550848712736153,0.4706574383011446,0.19465633241587865,0.4961931106879334,0.28633338188264235,0.27795386085593543,0.5943300737332566,0.5557886263064068,0.6235248275308278,8.199516,6.5867047,7.0571938,6.9624257,7.2788777,0.1512117977649854,1.5703023421342124,3.0546442969580325,2.0165461996013367,1.5857838287388977,0.15855527,0.2051167,0.0,0.025889356,0.12496437,8.587067725603351,9.5,8.587067725603351,8.458996465421045,-1.0410035345789552,8.355883402895241,-1.1441165971047589,8.570440499503738
daisies,758,True,0.5747264527666992,0.5884653472029507,0.28131474458186867,0.4721550945561646,0.5545587487804517,0.3291673091731428,0.4909713582361457,0.32260885216599666,0.40353067823344535,0.6217510936434606,0.6291684211817378,0.5671260293520981,8.676523,4.312853,5.82101,6.538693,8.55283,0.19853931447181616,2.474163412305469,0.7855494898110629,2.2469409272611927,3.6182235366204756,0.1180711,0.32143682,0.0,0.022027038,0.31078228,8.722958803784016,8.8,8.722958803784016,8.725070511791703,-0.07492948820829781,8.476454081734744,-0.3235459182652569,8.327443079293687
dawn-of-the-dead,278,False,0.26683861896072447,0.5003337778475266,0.23861406322470557,0.3809334927832405,0.5051375079016212,0.14100765040197963,0.5409085124561462,0.30545695483452984,0.32159223077205507,0.5108433664346778,0.48429284710554354,0.6211160376868662,6.668851,6.7394648,5.4019203,6.9987836,8.225298,0.28908802348760043,2.64760996152947,3.3076750730944524,1.7204022697606045,2.5225850420605296,0.24615818,0.38351828,0.0,0.002124466,0.1837819,8.745670974605412,,,,,,,8.349657900151026
disobedience,530,True,0.47874191253627096,0.5366409132596647,0.29234097641862083,0.41977768631751256,0.46181770885681706,0.28922903817160556,0.46566073307965844,0.39209650360107057,0.3664912422742482,0.5304028325399118,0.6590947577025498,0.6434687946573091,8.795543,7.322418,8.36092,7.8321037,6.440408,0.19969402193617597,2.1069882667573276,1.5616639796952154,1.4234364842682146,0.593446214574953,0.11513385,0.39729476,0.0,0.014644928,0.037423108,8.637260774121946,8.5,8.637260774121946,8.833848522502011,0.33384852250201114,9.027235066825936,0.527235066825936,8.908154287098853
