film_id,n_chunks,evaluada,sim · filtro · Camaradería Masculina Rancia,sim · filtro · Insoportabilidad Prolongada,sim · filtro · Control Emocional Artificial,sim · filtro · Personajes Diorama,sim · filtro · Caos Asfixiante,sim · afinidad · Resistencia Femenina,sim · afinidad · Contemplación Inmersiva,sim · afinidad · Ternura y Empatía Radical,sim · afinidad · Humanismo Social,sim · afinidad · Vanguardia y Simbolismo,sim · excepción · Camaradería Masculina Rancia,sim · excepción · Insoportabilidad Prolongada,pred · gt_afinidad_resistencia_femenina,pred · gt_afinidad_contemplación_inmersiva,pred · gt_afinidad_ternura_y_empatía_radical,pred · gt_afinidad_humanismo_social,pred · gt_afinidad_vanguardia_y_simbolismo,pred · gt_cols_camaradería_masculina_rancia,pred · gt_cols_insoportabilidad_prolongada,pred · gt_cols_control_emocional_artificial,pred · gt_cols_personajes_diorama,pred · gt_cols_caos_asfixiante,pred · gt_excepcion_camaradería_masculina_rancia,pred · gt_excepcion_insoportabilidad_prolongada,pred · gt_excepcion_control_emocional_artificial,pred · gt_excepcion_personajes_diorama,pred · gt_excepcion_caos_asfixiante,nota_lineal,nota_gemini,nota_lineal_entrenamiento,nota_lineal_cv,error_lineal_cv,nota_reglas_cv,error_reglas_cv,nota_modelo
2046,897,False,0.3074001965601841,0.4850287325683411,0.31395707586109844,0.4111645691602441,0.47457080918707295,0.1995071146290914,0.5231101800874903,0.3298212654792935,0.2974554729034191,0.5440653859075006,0.610182889128198,0.6181182056260524,7.736675,10.0,8.847437,8.51704,7.2119303,0.22454446068976422,1.1540219928639501,1.4280615061379867,1.1228115456016026,0.11883136833606023,0.123693585,0.09433675,0.0,0.018518232,0.0,8.778226572611935,,,,,,,9.414715952468436
4-months-3-weeks-and-2-days,706,True,0.4119189504302425,0.5776059692410966,0.2652107558973589,0.3905649334478848,0.5255527990309805,0.31312658346475236,0.6056756237184958,0.38321551601774706,0.3945064083011057,0.5616879352841975,0.5798390156530406,0.6518707150129581,8.49907,7.7482285,7.1921754,9.716975,8.279568,0.2686631670719731,2.7300858376082497,0.0,0.0,2.2200350814001366,0.22248852,0.46711552,0.0,0.0110105425,0.11136773,10.009100382811114,9.5,10.009100382811114,10.441568157353343,0.941568157353343,8.98357734214329,-0.5164226578567099,9.236723756840853
500-days-of-summer,530,False,0.34321898367380216,0.4604115945276728,0.2234566908864828,0.2932468774440906,0.43788731216813104,0.14425718193699605,0.40145539815851095,0.315197267738604,0.2760576136519198,0.4529573290463241,0.59744618701013,0.5852794415503022,7.5399575,6.9490676,8.304147,6.307417,5.5470934,0.3442609259264093,2.409427308838252,2.1517811737171115,1.764379283654194,1.092426042164674,0.10253611,0.23999584,0.0,0.0015727663,0.11195782,7.753355475642042,,,,,,,8.350177493251286
a-beautiful-day-in-the-neighborhood,665,True,0.30599728651582553,0.49786452542900667,0.23477482472584815,0.26345251630447963,0.4030458661608362,0.11109041025947188,0.3796077796871785,0.4002844509980813,0.3035344367859176,0.42778419739330803,0.5260163699125378,0.5949175590379232,6.4968348,7.590062,9.097448,7.9059496,5.7014403,0.4817717461969447,2.8797984318877914,3.853782941764678,1.7093529980166935,0.640197431092395,0.15177964,0.6532545,0.0,0.0014888635,0.031221109,7.799555408838035,8.8,7.799555408838035,5.789321302361868,-3.0106786976381326,8.763181960752487,-0.03681803924751392,8.682406414194991
a-clockwork-orange,935,False,0.3530618083053902,0.6125729710897145,0.309862593090487,0.3733147584680879,0.5377272799437216,0.1664829260888623,0.530505814817992,0.3442559146524691,0.3743096153380419,0.5802653311410613,0.5381627048111758,0.7088625323836935,6.0982733,7.431053,5.209077,6.803001,8.406847,0.5407307770441655,5.757179995175942,2.935527120434781,2.0758745462421686,1.99351783786643,0.23850398,0.5554552,0.0,0.005533533,0.057922624,8.479436450472582,,,,,,,7.964698348959346
a-place-further-than-the-universe,355,True,0.32277434752710266,0.4402102039542159,0.3335822712410377,0.46882096882620655,0.508586353174197,0.2400703501206471,0.4815702855572538,0.34171134313965357,0.32115159434329105,0.4713601758033496,0.41326140380001114,0.5424307946680995,9.50727,6.8294683,8.8111,7.0044913,5.6482124,0.0,0.8095851688585347,2.7518157183916743,1.286939384895458,2.0463220455304167,0.0037557036,0.14865908,0.0,0.0035593426,0.13108741,9.12187977491679,9.2,9.12187977491679,8.933699625307238,-0.26630037469276147,8.229945487439611,-0.9700545125603881,8.653015137973169
a-woman-under-the-influence,826,True,0.4347150440355011,0.6073582382777242,0.29355660713721893,0.3639812040854711,0.5476879623112867,0.33854019976077854,0.5146467397408765,0.4038738262247572,0.39897833001084115,0.5220281987498272,0.5893271742689496,0.6950567132903177,8.934755,7.7456346,7.993383,8.56889,7.5290394,0.46921808493218237,4.142895627824379,1.0641606653554332,0.7850249808732098,2.0578224583786433,0.15969788,0.5624883,0.0,0.01838609,0.077322125,9.005536087615438,9.8,9.005536087615438,8.827910166761017,-0.972089833238984,8.733908084434171,-1.0660919155658295,9.057349526295699
aguirre-the-wrath-of-god,892,True,0.34899806524224075,0.5566632526644124,0.25208438786125903,0.47276839708336316,0.5334944766925201,0.18856713196177727,0.5367376065787534,0.2878823907382142,0.36624969128250395,0.5950660857441564,0.4853397394987032,0.6600257274570713,6.006911,7.720934,4.2572336,7.389389,9.372531,0.4275916608489965,4.0517075695266085,1.5716235244399088,1.081490932423414,1.9739108278228437,0.33529842,0.62792957,0.0,0.012352882,0.097185746,9.099431094835323,8.5,9.099431094835323,9.444347937046832,0.9443479370468317,8.492824631347611,-0.007175368652388769,8.45680663035467
alien,765,False,0.31892016660760675,0.47338205694915203,0.2599682812365186,0.4247945297889306,0.4790055798988826,0.16654201287047266,0.5035156099379494,0.26279676569382066,0.2919627634500529,0.518808596712015,0.5019016012878217,0.6011502286129962,7.2628894,6.1785994,6.249754,5.9529657,8.168522,0.21613182472798365,2.6584161611300514,4.662277951482091,3.017049673340158,1.9300509160581525,0.17588016,0.35562718,0.0,0.003152263,0.17497508,8.495977620859318,,,,,,,8.343630228487202
all-we-imagine-as-light,629,True,0.4142844438574963,0.47969691778212586,0.31744294664426453,0.5192918978460438,0.4752720268495873,0.29061448805756324,0.5393903432031331,0.3598923805400726,0.36590086930322574,0.6641892151109221,0.6271056094084244,0.5922059568728728,8.804636,9.507742,8.627025,8.748888,7.797803,0.14469414431371735,0.331993140582691,0.8072968349462797,1.6539689662635517,0.0,0.041927293,0.016494393,0.0,0.016515525,0.0,9.705369763025091,10.0,9.705369763025091,9.495816976047863,-0.5041830239521374,9.408656048743854,-0.591343951256146,9.576806490200454
amelie,601,True,0.3561555908189743,0.4640106312785523,0.32579292683358974,0.4820793840529494,0.45293408237109406,0.1857731431214697,0.5027682353350313,0.33778472805303605,0.2984980442886768,0.5841452168761736,0.560331182664533,0.5939953417499753,8.22727,4.234879,7.959342,5.0993032,6.6244044,0.1395698826103431,1.9274316669408396,6.651566503293102,4.583367159054319,1.189202468125847,0.0,0.24046552,0.0,0.007163452,0.0,8.514081066123447,4.5,8.514081066123447,8.745724462632165,4.245724462632165,8.961229245963935,4.461229245963935,8.00034473403358
