film_id,n_chunks,evaluada,sim · filtro · Camaradería Masculina Rancia,sim · filtro · Insoportabilidad Prolongada,sim · filtro · Control Emocional Artificial,sim · filtro · Personajes Diorama,sim · filtro · Caos Asfixiante,sim · afinidad · Resistencia Femenina,sim · afinidad · Contemplación Inmersiva,sim · afinidad · Ternura y Empatía Radical,sim · afinidad · Humanismo Social,sim · afinidad · Vanguardia y Simbolismo,sim · excepción · Camaradería Masculina Rancia,sim · excepción · Insoportabilidad Prolongada,pred · gt_afinidad_resistencia_femenina,pred · gt_afinidad_contemplación_inmersiva,pred · gt_afinidad_ternura_y_empatía_radical,pred · gt_afinidad_humanismo_social,pred · gt_afinidad_vanguardia_y_simbolismo,pred · gt_cols_camaradería_masculina_rancia,pred · gt_cols_insoportabilidad_prolongada,pred · gt_cols_control_emocional_artificial,pred · gt_cols_personajes_diorama,pred · gt_cols_caos_asfixiante,pred · gt_excepcion_camaradería_masculina_rancia,pred · gt_excepcion_insoportabilidad_prolongada,pred · gt_excepcion_control_emocional_artificial,pred · gt_excepcion_personajes_diorama,pred · gt_excepcion_caos_asfixiante,nota_lineal,nota_gemini,nota_lineal_entrenamiento,nota_lineal_cv,error_lineal_cv,nota_reglas_cv,error_reglas_cv,nota_modelo
2046,452,False,0.3326379413874647,0.5135057707538527,0.3822640367434378,0.43433967968796333,0.5700670718445415,0.3064217795727485,0.6279019766011865,0.47681040269921726,0.3323814075553111,0.5671700138713508,0.5677050435969133,0.5685816876184491,7.5836616,10.0,8.898867,8.095844,8.003378,0.22291530972060536,1.0008639901944885,1.539808680196733,1.0215480738220974,0.0,0.14220366,0.13964629,0.0,0.0186053,0.028481359,8.914502129460885,,,,,,,9.514288924574618
4-months-3-weeks-and-2-days,365,True,0.45785835229257327,0.6093681083774068,0.34643838601834887,0.38515769964757046,0.5873530252640482,0.4755620233426618,0.6272800485220471,0.4492238602585527,0.4049225469399478,0.604774088816611,0.5045238714740123,0.573003937574618,8.8683815,7.7371674,7.2906294,9.671625,7.952514,0.12784094544191985,2.3648020181378886,0.0068729070397983705,0.0,2.50193580968835,0.28375763,0.42175338,0.0,0.022797644,0.08614756,9.660261876968036,9.5,9.660261876968036,10.065710121313892,0.5657101213138915,8.742489684002757,-0.7575103159972425,9.194769002077283
500-days-of-summer,279,False,0.3769816912168713,0.5316120815542946,0.36776948359580147,0.3627971027510668,0.50667855027965,0.29895977340485413,0.5038600602884793,0.43957592942006396,0.3315551859380719,0.5199698694051776,0.5814154494531542,0.5677379586257174,7.495907,6.214033,7.3566294,5.646122,5.525509,0.40920534316483365,3.155171406235999,2.7928418238461137,1.9644544031449929,2.098841584679465,0.0945099,0.34254012,0.0,0.0,0.0596475,7.076204242484102,,,,,,,7.945663433715641
a-beautiful-day-in-the-neighborhood,324,True,0.32163056634072107,0.5459521729095093,0.322281040521824,0.3878615403493246,0.45272555595516556,0.2520804463286327,0.5291193319324213,0.4688524771254236,0.3621641743442195,0.4612320235455869,0.5105383851682929,0.5445286201755236,6.1437025,7.6312566,9.584568,7.989983,4.764408,0.5066590685446546,3.669271342210328,3.3165877133599118,1.8884928292293741,0.0,0.1406414,0.5851909,0.0,0.0,0.043708354,7.943190004937487,8.8,7.943190004937487,5.830782092613884,-2.969217907386117,8.467692738862093,-0.33230726113790787,8.542454362648055
a-clockwork-orange,571,False,0.39317932334202615,0.6384082768943367,0.3894394735168847,0.44017507683466395,0.5922158913431748,0.2814838111021825,0.5693428450134379,0.3835212030421534,0.4114951913350271,0.6189345401739683,0.5317447852334007,0.626638827016373,5.8636475,6.5740337,4.218114,6.2330194,9.005423,0.45001599694235805,4.097451994100486,3.3389031477981637,2.046638206038943,2.2054902966267593,0.29585508,0.38414276,0.0,0.013527972,0.09748532,8.006903313382523,,,,,,,8.038251458869121
a-place-further-than-the-universe,205,True,0.3464283108002766,0.5016882081661095,0.3378266077189508,0.4424239202464214,0.544749607995902,0.34296495161061524,0.5517272522132334,0.4287858474835117,0.30450031265055166,0.5074823445064541,0.4425089563021609,0.46330946732899003,9.226783,7.2729793,9.519655,7.23745,5.6506786,0.1283346843729355,1.1473069429424247,2.2261686975220476,1.504345062820526,1.4790323439872641,0.0,0.08919275,0.0,0.0002474971,0.08511002,8.615675999289591,9.2,8.615675999289591,8.538502081921553,-0.6614979180784459,8.30538842614101,-0.8946115738589899,8.847718341126358
a-woman-under-the-influence,431,True,0.43957618818839905,0.6296824068323562,0.3590686517438701,0.38990261944735655,0.5564481723015359,0.49146541357219187,0.5786346455790379,0.48969426750813705,0.3610076428578183,0.49275938459238455,0.5920307603746738,0.6294872318719855,9.481801,7.7177243,9.240167,8.850746,7.7119823,0.3388026876237652,3.907157746078442,0.6920638222948259,0.4572953229957428,2.2206706388161352,0.07718318,0.47895864,0.0,0.016884107,0.027226325,9.189762607624434,9.8,9.189762607624434,9.032035174126078,-0.7679648258739231,9.018458266937868,-0.7815417330621326,9.355066564350768
aguirre-the-wrath-of-god,496,True,0.3451144082427516,0.6131540747406066,0.3213688432279364,0.4519913001769673,0.5948991173325525,0.2902432541762825,0.5631052089593505,0.3635863440719623,0.3281402320363631,0.5907654541163045,0.44821292713114236,0.5826766029490379,5.6628814,8.744968,3.395123,8.309026,9.86697,0.3413346550765126,4.480225680523847,1.1849836855572247,0.39017146205519215,1.2303224445055978,0.4350326,0.68761134,0.0,0.007834578,0.08409319,8.667036346570113,8.5,8.667036346570113,8.71871406610619,0.21871406610618926,8.746522393416155,0.24652239341615534,8.64086997390566
alien,328,False,0.2818746058575271,0.4953632975571092,0.3378473254236695,0.406346432108201,0.5531436067486272,0.22259501169073814,0.5252815520226962,0.31843313644608956,0.30339498178109037,0.5000588943324304,0.4342677757936708,0.5007508614756706,6.534214,6.388898,4.5964766,5.6923685,8.748546,0.20348449149377756,2.0391863729515385,4.781425584136876,1.8631022787405,2.565921184775315,0.25422823,0.43881223,0.0,0.0025542984,0.14002417,7.693167875890751,,,,,,,8.088030826195164
all-we-imagine-as-light,329,True,0.4242847460980306,0.5103329523473378,0.4125701564043834,0.5146313651367813,0.5461407100017571,0.4155902782148981,0.6652932650256862,0.49391973165990166,0.39610667360178764,0.6718987500792614,0.5804835029850921,0.531878857238346,8.858758,9.815481,9.299934,9.37212,7.450854,0.2199367973321887,0.22168007454767924,0.8342602152793333,1.7311546566376128,0.0,0.009000987,0.009875208,0.0,0.022962924,0.028376428,9.793190593889474,10.0,9.793190593889474,9.979545427852807,-0.020454572147192707,9.590624986733074,-0.40937501326692605,9.725525850150497
