film_id,n_chunks,evaluada,sim · filtro · Camaradería Masculina Rancia,sim · filtro · Insoportabilidad Prolongada,sim · filtro · Control Emocional Artificial,sim · filtro · Personajes Diorama,sim · filtro · Caos Asfixiante,sim · afinidad · Resistencia Femenina,sim · afinidad · Contemplación Inmersiva,sim · afinidad · Ternura y Empatía Radical,sim · afinidad · Humanismo Social,sim · afinidad · Vanguardia y Simbolismo,sim · excepción · Camaradería Masculina Rancia,sim · excepción · Insoportabilidad Prolongada,pred · gt_afinidad_resistencia_femenina,pred · gt_afinidad_contemplación_inmersiva,pred · gt_afinidad_ternura_y_empatía_radical,pred · gt_afinidad_humanismo_social,pred · gt_afinidad_vanguardia_y_simbolismo,pred · gt_cols_camaradería_masculina_rancia,pred · gt_cols_insoportabilidad_prolongada,pred · gt_cols_control_emocional_artificial,pred · gt_cols_personajes_diorama,pred · gt_cols_caos_asfixiante,pred · gt_excepcion_camaradería_masculina_rancia,pred · gt_excepcion_insoportabilidad_prolongada,pred · gt_excepcion_control_emocional_artificial,pred · gt_excepcion_personajes_diorama,pred · gt_excepcion_caos_asfixiante,nota_lineal,nota_gemini,nota_lineal_entrenamiento,nota_lineal_cv,error_lineal_cv,nota_reglas_cv,error_reglas_cv,nota_modelo
2046,452,False,0.8577609796770985,0.8827894512596628,0.8865568516889002,0.8732222907200137,0.8844774070232541,0.869748474182719,0.8855216353095094,0.8729239802937554,0.8813904225863968,0.8744794998895125,0.8923706458636671,0.8910561744538104,7.2412705,10.0,8.517475,7.5401564,8.11127,0.44663695990465224,0.8467298176501283,1.7554938541760476,2.0621636396208007,0.14384074089860555,0.17841177,0.019017905,0.0,0.017007332,0.011456769,8.526154136945058,,,,,,,9.429679901973307
4-months-3-weeks-and-2-days,365,True,0.8708794370118619,0.89543574617944,0.8888344256799903,0.8702381290215859,0.8938344055309588,0.8816505131328463,0.8923734478272931,0.8812538277132107,0.8903924670763086,0.8783700909325884,0.8937361110434003,0.8983331947482711,9.032144,8.76887,7.751371,9.895881,7.9772644,0.05921855948539187,4.641088262853431,0.24375091931506,0.0,0.886658139613709,0.32240096,0.62083733,0.0,0.018641418,0.07272127,9.181928253619928,9.5,9.181928253619928,9.424478704855524,-0.07552129514447614,9.546727783221925,0.04672778322192528,9.31584548064414
500-days-of-summer,279,False,0.8684316263473033,0.8901648641241983,0.884454426396232,0.8678470399755664,0.8823414461540853,0.8678210401246844,0.881755110118336,0.878320626902235,0.880735847949504,0.8708313353856142,0.8939817602670537,0.8921770821582695,7.4198494,5.5655117,8.125898,6.104912,5.340602,0.13698529857836997,3.28933519639718,2.0903032703509976,1.7509917480457953,2.221181183352761,0.09410279,0.2817979,0.0,0.0,0.10525829,8.077569301022876,,,,,,,8.042249053116635
a-beautiful-day-in-the-neighborhood,324,True,0.8496891856752176,0.8777532548702235,0.8797046781627461,0.8606964505908263,0.8739232700665521,0.8582376008968563,0.8766493598131827,0.8713856605993165,0.8726223080975312,0.8538950183366016,0.8800436784955781,0.8852308792246409,6.424834,8.083181,9.687023,8.0998,5.3307953,0.4931608506595654,3.314280177978339,3.7790258209915,2.3189446053243508,0.14092884646608916,0.12239117,0.8371556,0.0,0.0,0.008606903,8.146332724362196,8.8,8.146332724362196,8.179956923192384,-0.620043076807617,8.882283530923818,0.08228353092381724,8.82512972023641
a-clockwork-orange,571,False,0.8629632067291405,0.8952680650955749,0.8873552780172356,0.874122398674185,0.8916097494245441,0.865198413208009,0.882851905099677,0.8713014111330074,0.8850936300283032,0.8803081524810017,0.8915793362029948,0.9012962724690465,5.767354,6.5675907,5.201866,6.902339,9.468054,1.0329924703784201,5.069749884728328,3.796798612782208,2.4227311106375957,2.653103238963537,0.3199817,0.4401424,0.0,0.013321145,0.08433869,8.530990601721541,,,,,,,8.064337674678047
a-place-further-than-the-universe,205,True,0.8622875995677668,0.8821108185337434,0.8810511177398769,0.8705679555584525,0.8797021627952949,0.8685391007188297,0.8868195151500218,0.8742034273753684,0.8806768572803447,0.8609938495963504,0.8761084280376504,0.882037564641782,9.421051,7.749354,9.364142,7.3552947,5.5417533,0.0,0.7437215777099448,2.5285532170249976,1.8714545060556391,1.0454910768083852,0.0095998645,0.010019034,0.0,0.00082517415,0.15404186,9.15695397914202,9.2,9.15695397914202,9.026414327538092,-0.1735856724619076,8.596332311278951,-0.6036676887210479,8.93030847044292
a-woman-under-the-influence,431,True,0.8678527443684234,0.8933970859654972,0.8849555468004306,0.8697264240610336,0.8936712619175491,0.8769277112424917,0.8845985983375113,0.8786758575456275,0.8807779492383658,0.8683204493503467,0.8924997665869843,0.8980098684053268,9.276636,7.0744867,8.749365,8.457263,7.7359204,0.7306591079088669,5.155630602550681,1.2792039673300277,1.0917653605580202,3.3522889526228257,0.12996809,0.7564965,0.0,0.01878764,0.015676346,8.442928365885898,9.8,8.442928365885898,8.15802527529885,-1.64197472470115,8.878093146044497,-0.9219068539555035,8.985018113146596
aguirre-the-wrath-of-god,496,True,0.8595946169702182,0.8925735737030712,0.8854755406423336,0.8753060339412628,0.893545923714943,0.8661568762514297,0.8817858506281991,0.871553810329218,0.8869983079323462,0.8780835021785383,0.8877060249691757,0.8995003556174509,4.67684,8.97648,3.2771783,7.8455844,10.0,0.3899797622372901,5.968545051849562,1.6007387174780288,1.0137750095999123,1.0154968201766148,0.4927355,0.92350435,0.0,0.0122744255,0.09813525,8.627796698400811,8.5,8.627796698400811,8.656179540990033,0.15617954099003306,8.729895599147964,0.2298955991479641,8.51800668048254
alien,328,False,0.8559832915852241,0.8807815584591905,0.8878659104829913,0.8688202572633632,0.8894300704513483,0.8639604249904075,0.8825057693018266,0.8682231688145055,0.8764500117336922,0.8721068855467635,0.8826403509461664,0.8909585894002279,6.8636456,6.8314824,5.9395685,6.500762,8.337199,0.2990381913461253,2.118652258352523,3.6843101259568014,1.7990427084748377,2.218096942448424,0.21670881,0.19868842,0.0,0.009635345,0.166509,7.705532692960111,,,,,,,8.44775152858346
all-we-imagine-as-light,329,True,0.8603137867099568,0.8789550235371693,0.8837526389137744,0.877131445951499,0.8824151897889019,0.8772360624941995,0.8893105668885692,0.8715129977969978,0.8828191097878846,0.8738819668413332,0.8904204689096324,0.8945206022077343,9.198183,9.969067,9.024423,9.340311,7.5162997,0.06253321338653695,0.0,0.46648913879118825,1.2705824625209972,0.0,0.0002629608,0.0,0.0,0.016425803,0.0,10.02625067056488,10.0,10.02625067056488,10.005961162768202,0.005961162768201689,9.54214613176379,-0.4578538682362101,9.743159002325994
amelie,291,True,0.8622785968404365,0.8823945181303059,0.8894038478617781,0.8783001144452359,0.8852998259277677,0.8736716763267325,0.8861452303964692,0.8799677380932458,0.8804219625535319,0.873768881353006,0.8926043474288878,0.8924515550842973,7.5378585,1.2010431,7.502971,4.4492483,6.0441217,0.22589351439973765,1.6441054364154926,5.768932692737358,4.664879627401926,4.360351435896231,0.0,0.13206722,0.0,0.00317246,0.028449232,8.134922846329706,4.5,8.134922846329706,8.885592320805424,4.385592320805424,8.44608032602785,3.9460803260278503,7.084217304494051
anne-of-green-gables,235,True,0.8619071902316564,0.884045930956326,0.881235155788765,0.8773350203991057,0.8849664467499462,0.8734713885943184,0.8855019190555742,0.878340871862846,0.8814143395346749,0.8623013941404403,0.8798862743008309,0.8854575163525045,9.3232765,8.773103,9.477291,8.0367,5.2283316,0.2344948130708977,0.44621586400306446,1.531003569099083,1.8412653960275105,0.0,0.043562353,0.102072895,0.0,0.0039869286,0.041643005,9.12397329202644,9.8,9.12397329202644,9.180758594644999,-0.6192414053550017,8.698065898729698,-1.1019341012703023,9.12940719862341
another-round,362,False,0.8593967247364687,0.8846793054691031,0.884201158885312,0.8677427128593864,0.8868063172725291,0.8639421808113661,0.8822493530108425,0.8713978789714709,0.8823106873354926,0.865915986260398,0.880129016071773,0.8950898927235204,7.143059,5.9446225,8.1468315,7.9105854,7.75443,0.20856461719204453,3.4071280587219914,1.837804246575938,0.0,2.5620373338043576,0.13160911,0.42434055,0.0,0.0027797539,0.1284013,8.889610334737771,,,,,,,8.695657731390828
arrival,341,True,0.863516653753127,0.8879926094981997,0.8921385352605533,0.8736066625275848,0.8954730748676769,0.8741306896185459,0.8960582450378081,0.8785368499442,0.8850796583722959,0.8812153371561022,0.8862069442221912,0.8972407176655401,7.7558975,7.1570187,7.5785522,7.2192874,7.4490037,0.20508586538501145,1.384184518799087,3.8511765074729576,2.641311830806348,0.8630125141892285,0.080800384,0.097474754,0.0,0.004820561,0.120019436,8.99327590794442,8.8,8.99327590794442,8.949445007704911,0.14944500770491054,8.636777627520335,-0.16322237247966598,8.758626216891917
barry-lyndon,445,True,0.8615242984440015,0.8809049843719597,0.8782286938544466,0.8740451221310284,0.8866935920727337,0.856728181640888,0.8794513179008576,0.8651849154407899,0.8792097624445263,0.8764249360738343,0.8823421407232936,0.8912624579120789,5.228449,8.955219,4.501133,6.487375,8.005079,1.5008829403402015,3.6740884967184675,5.366362478890436,4.845626590710412,0.15435060354578312,0.1801847,0.15074322,0.0,0.015514517,0.0139196925,8.225933621859042,6.5,8.225933621859042,9.260510963128377,2.760510963128377,8.67425971973582,2.1742597197358204,7.950812022260306
beauty-and-the-beast,353,True,0.8538893575179043,0.8761612496159864,0.8750731044561744,0.8725522827231433,0.8769328975625716,0.856698021854067,0.8693823004471637,0.861391068565464,0.8693004553142727,0.8588438290013933,0.8845251073622968,0.8844371877591067,7.2974186,2.3902044,6.259529,4.221385,3.502413,0.1970681956449197,3.419396119705375,5.871795600453713,4.652853314876716,0.021613911478129744,0.051160872,0.72594774,0.0,0.0102153495,0.0,6.983816081420328,6.0,6.983816081420328,7.061757556988174,1.0617575569881739,7.688300549766072,1.6883005497660717,6.670543465417564
before-midnight,391,False,0.8613452744778459,0.8863290115242533,0.8781952640909384,0.8703942716693995,0.8809558561996291,0.8661813735532804,0.8814908363014317,0.8751713177653616,0.8766241864700952,0.8645838399248359,0.8862121843648516,0.8884773932688457,8.185895,7.55373,8.046534,6.894317,6.325123,0.29003938834263093,3.2246903453763216,0.9768547794145204,1.5597593119969186,1.0757464358008269,0.101582505,0.24284227,0.0,0.0051567373,0.069385044,8.91748378322524,,,,,,,8.650577663086013
before-sunrise,236,False,0.8638112006528746,0.886249849456693,0.8860344282981096,0.8772275753091079,0.8831462294285357,0.8674690950018916,0.8903118012679347,0.8801998928265107,0.8814485090516693,0.8703047678312084,0.8908088393162698,0.8892791274484837,7.644265,7.2798977,8.323859,6.373843,6.329826,0.1363601458997565,1.9747964263508995,2.5210262132613748,2.0627948195093757,0.599928066679067,0.0067435056,0.0623917,0.0,0.0,0.05269024,8.408221127038436,,,,,,,8.635121650560144
before-sunset,312,True,0.8578459811619386,0.8810978159202534,0.8804607545535619,0.8727450670828528,0.8782370736820287,0.8658611139206873,0.8853680146947371,0.8761111856051075,0.8782814297066864,0.8660680985009115,0.8876365602160068,0.8877366400116614,8.144188,8.121624,9.126151,6.6802225,5.977217,0.006176809351505053,0.8641042797805054,1.9480060970221107,1.6939871022972228,0.0,0.011949152,0.03783247,0.0,0.0,0.02682677,8.976452847222825,8.5,8.976452847222825,8.964948244691305,0.46494824469130513,8.90570190957304,0.40570190957303964,8.92223473019155
bicycle-thieves,564,True,0.859851562394871,0.8846124445144081,0.8764387702792952,0.8779337395674021,0.8841808357983466,0.8717151949914231,0.884249479436335,0.8782718487143076,0.8907040036088796,0.8821125873373805,0.8895883363670553,0.9018338817676386,6.122648,8.093987,8.921121,9.665306,7.8010073,0.3033177673613232,1.834632077348216,0.4039446466446104,0.11958227507390862,0.0,0.16930881,0.23204498,0.0,0.006864176,0.022891536,9.876572647251457,9.8,9.876572647251457,10.166691056263684,0.3666910562636829,9.005969152847426,-0.794030847152575,9.335302498913338
blade-runner,908,True,0.8604295691463222,0.8858059111951099,0.8868856251845207,0.8754777706001675,0.8879057674856924,0.8665079384042742,0.8838218323513213,0.8737900604677853,0.8828419644003882,0.876964879383191,0.8880227210679139,0.893486367989266,5.7096524,9.351348,6.4048414,6.954998,8.67744,0.2542139398656748,1.4209524627735528,3.5480861774603727,3.566826127681554,0.8298628421625824,0.16139759,0.13445365,0.0,0.005202996,0.11231887,8.565450790298724,8.5,8.565450790298724,8.480297019427859,-0.01970298057214137,8.632446890149,0.13244689014899969,8.764787832353257
blue-is-the-warmest-color,421,True,0.8676091580689762,0.8893770918957729,0.8853785936987066,0.8742901262569556,0.8833430504505323,0.8744056564970624,0.8820376025919556,0.8791232045409785,0.8826405301506732,0.871329122795695,0.8938404154078874,0.8938862833376058,8.594793,7.3774695,7.2759447,6.696094,6.2135477,0.2610346492158563,2.210186201813779,2.190876357895142,2.498099888979493,1.9979327402877878,0.034109585,0.2580047,0.0,0.010741656,0.04707901,8.545510296760249,8.0,8.545510296760249,8.43626487896374,0.43626487896374044,7.972063541563894,-0.02793645843610637,8.440499854666138
bojack-horseman-christmas-special-sabrinas,499,False,0.8577191962611272,0.8854901554450431,0.879591445253299,0.8665607189206542,0.8845622224004306,0.8601176772606308,0.8815168912363857,0.8714917284686368,0.8807541206542617,0.8524598137481456,0.8694616596903677,0.8839332051135057,7.214572,7.4913754,7.830541,6.9741335,5.246422,0.6007350704489514,4.01749183987398,2.3988183945387886,0.42500110142564984,2.3285665331255037,0.24895017,0.5252016,0.0,0.0,0.08635836,8.598339463625187,,,,,,,8.228201806928436
burning,517,False,0.8631354901910111,0.8898143942115052,0.8839674124244412,0.8773977101849681,0.8915270712331125,0.8690235170697911,0.8879310738852544,0.8766434332173783,0.886379092569145,0.873123123423505,0.8879657868195914,0.8976297501601664,6.831675,8.508881,6.0819206,7.709009,8.445775,0.5083838259675181,2.945360604305687,0.65046624012573,0.3608569677191691,1.1145074386807432,0.27323976,0.35936975,0.0,0.013329795,0.048703212,9.282922791889288,,,,,,,8.833706916723953
but-im-a-cheerleader,183,False,0.8732798119109455,0.8823840293852876,0.8777437102218488,0.8632694417253763,0.8800921985717938,0.8648575984712283,0.8731210228693165,0.8713100570386192,0.8753357386772018,0.860073879375624,0.8873801772990642,0.8807020856975561,8.963459,2.911933,7.7941055,5.7611394,4.8365235,0.0,1.8835495087985388,4.737039140045365,2.3655513938585937,4.089861455460552,0.018773802,0.27374646,0.0,0.007143669,0.17270583,6.575252688864115,,,,,,,7.689454942417563
certain-women,351,True,0.8633733835248636,0.8805669383228151,0.8820849161777653,0.877833503676314,0.8838406437460598,0.8771206884902808,0.8835780564584582,0.8754251713757707,0.880397221046431,0.869009243792737,0.8877191962672386,0.8891617310682514,9.247206,9.856499,9.142629,9.087447,6.786731,0.18693002017627314,0.41129712334178525,0.18657000171974514,1.2464873864285984,0.0,0.053058498,0.12646145,0.0,0.01835202,0.0,8.991089899090696,10.0,8.991089899090696,8.823114741395537,-1.1768852586044627,9.162983856678864,-0.8370161433211365,9.592455697127216
cha-cha-real-smooth,253,True,0.8663985483972014,0.8835390416664424,0.8839988314841767,0.8670388614635607,0.8873325514226313,0.8679510762156311,0.8794746278896348,0.8722472832317123,0.8752924302210952,0.8631652923880968,0.8835468352306044,0.8916171041660885,7.455937,5.88216,8.994349,7.4241123,3.359839,0.4896295553278174,2.1530307377833258,3.3742070919901535,1.555081070644255,0.8102585260678242,0.0865272,0.18376371,0.0,0.0,0.050574128,7.834964158480804,8.5,7.834964158480804,7.729781602126677,-0.7702183978733226,7.908792972715503,-0.5912070272844971,8.086306962531129
chungking-express,358,False,0.862110378295211,0.8836101142073383,0.8889207767187739,0.8771402612603353,0.8883174026664218,0.8713481275940695,0.8903288295799622,0.8742810252638283,0.8811931452340831,0.8773021184960483,0.8920457858865659,0.893586423892354,7.888687,8.388861,9.002665,7.0096755,7.567181,0.1609645508338708,0.0,2.195004297152144,2.302687871929373,0.5798914920863443,0.039788246,0.0,0.0,0.011079168,0.02135599,8.50094014942639,,,,,,,9.181171310325357
cleo-from-5-to-7,504,True,0.8599349452611209,0.8835044093594184,0.8813219847078462,0.8760988825203007,0.8793191083499816,0.874615715255864,0.8873125618106221,0.8745078391758238,0.8820515345658699,0.8765231989966875,0.8912955388329673,0.8941560863785856,9.643442,8.860256,8.7171955,8.037537,8.763468,0.0,0.46826779704532084,0.42309922687288126,0.8281507220077416,0.0,0.010180026,0.12996826,0.0,0.013909364,0.0,10.038424697038584,9.7,10.038424697038584,10.05879877936456,0.3587987793645606,9.53274405811518,-0.16725594188481985,9.725970656319348
climax,420,False,0.8666435336409842,0.8945336795503516,0.8950371895911061,0.8742055588643561,0.8975977562708669,0.8658045404290051,0.8892165129849292,0.8734514537185749,0.8828237272232677,0.8752289619603872,0.8918615749044213,0.9007741252107258,7.019346,4.868869,5.1557927,6.1489573,9.260568,0.23092668361417218,3.8603720234317143,3.2330145816939266,1.9400379290962002,5.79400705291364,0.15539145,0.40897816,0.0,0.0023696134,0.18730563,7.478193199131556,,,,,,,8.150064786156339
close-up,406,True,0.8596209521857769,0.8826270246616694,0.8828531337839549,0.8805257356054005,0.8869943952998356,0.8646146491941546,0.882957613419401,0.8767104428569792,0.8884750939237321,0.8790113643107267,0.8934682281066831,0.897521061608396,5.938058,9.014323,9.365053,9.491694,8.649396,0.2901307635196083,1.2868716401522138,1.0377870241521203,0.38867962943004786,0.0032954124056121525,0.1269414,0.085709035,0.0,0.0071028043,0.015909042,8.878014978458795,9.5,8.878014978458795,8.565833854335398,-0.9341661456646015,9.44460026430011,-0.055399735699889874,9.644545184500046
close-your-eyes,510,True,0.869191959282548,0.8923051638355299,0.8947747197913981,0.8909722156150509,0.8946511722340214,0.8776133986239054,0.8973770082106972,0.886841973931797,0.8934015584864174,0.8961736967098582,0.9066581145930239,0.9061038101804318,7.0217705,9.855621,8.629261,8.826375,8.796283,0.1212889979441705,0.4654265865116076,0.33034514174700047,0.13626503630648323,0.042606785169570394,0.07539135,0.0751791,0.0,0.002419292,0.011296496,8.836224936900408,9.5,8.836224936900408,8.209697407635298,-1.2903025923647018,9.669042906431844,0.1690429064318444,9.685542642394497
columbus,291,True,0.855079312269176,0.8814001345158033,0.8870724654769269,0.8793386170394957,0.8859123261141959,0.8680125067025669,0.8917372194781943,0.8743156046535188,0.8825826826382411,0.8727892743416001,0.8874274848889998,0.8900924432940569,7.7907963,10.0,8.725635,8.241217,7.348328,0.32343660598531315,1.1264413823746016,3.253062837077401,3.0900334356636003,0.15924382802233117,0.051698387,0.127463,0.0,0.005064593,0.011890139,8.940876114089622,9.8,8.940876114089622,8.946275296346144,-0.8537247036538567,9.38702868836355,-0.4129713116364506,9.35408269585989
coraline,239,True,0.8561857789935308,0.8814345674593682,0.881456283829527,0.8746837899845263,0.8859772275446243,0.8597846786570613,0.8805831232941242,0.8679047619646141,0.8727050754230958,0.8645309765243612,0.883083987722127,0.8862074903423944,8.302791,6.521289,7.3937306,5.651155,7.5784545,0.007649576474243025,1.2976061116204343,4.724601091109667,3.5657425987117355,1.0031224702506298,0.0,0.06699689,0.0,0.0037418744,0.09120984,7.796279871766234,8.8,7.796279871766234,7.490372242278577,-1.3096277577214241,7.781364110641388,-1.0186358893586123,8.462913339616753
crouching-tiger-hidden-dragon,334,True,0.8592778007976118,0.8791706563670069,0.8843348813163616,0.8729900304474266,0.8845187835577046,0.8679363933599047,0.8786714192385778,0.8700833722341197,0.8741501041374291,0.8712626311554028,0.8891934637416217,0.8961759020271554,8.760921,7.8599544,7.454759,7.0086393,7.340333,0.04047323392200908,0.650716743237248,3.4295866997491036,2.77694503946664,0.5839257423822795,0.15469763,0.12866285,0.0,0.03381908,0.07232019,8.223349074606459,9.5,8.223349074606459,8.088607721405905,-1.4113922785940947,8.485937957774585,-1.0140620422254152,8.878246722884555
daisies,478,True,0.8767880143128046,0.8896960166215154,0.8832360278222748,0.8824326531253632,0.8888456658785694,0.8761337050138311,0.8803693984710499,0.8718940396810341,0.8840870921931698,0.8813799144558934,0.8933775367026375,0.8937428113296381,8.974708,2.6486893,5.917712,6.3314476,9.176178,0.03322074606253217,2.6257769179032575,1.6140971351273852,1.4094548278287706,6.378742173388192,0.113237575,0.17902954,0.0,0.024827985,0.26320732,8.442457733391679,8.8,8.442457733391679,8.466044942311822,-0.3339550576881791,8.4510208367273,-0.3489791632727002,8.273058798259157
dawn-of-the-dead,278,False,0.8586314328675866,0.8795489381995325,0.8820113192268458,0.8686006522092349,0.8844377205865758,0.8581122100557212,0.8754632268193858,0.8652405785358892,0.8745084524125064,0.8670438851841709,0.8807741234809267,0.889929936120911,6.3126698,5.849157,5.644685,7.048032,8.3690605,0.23656323466591173,2.9757032346977246,2.9744636319501376,1.6333740199125675,2.6726944553625316,0.3025357,0.5270537,0.0,0.00424922,0.16810796,7.510108961923523,,,,,,,8.27768350268927
disobedience,258,True,0.8688022329501663,0.8841180920389682,0.8805042431876746,0.8706684416777137,0.8821877994311926,0.874889888947969,0.8826264804521307,0.8757381091800187,0.8769096186517444,0.8680018082790266,0.8915727454159772,0.8916263532906044,9.102275,7.1841526,8.278263,7.59359,5.9218206,0.0,2.678431702047178,2.148304761537621,1.3606741189902967,0.39179098262452494,0.039291844,0.6190252,0.0,0.012203378,0.03648283,8.882688951523615,8.5,8.882688951523615,9.176663830864392,0.676663830864392,8.968219036130813,0.4682190361308134,8.79902886571013
