representacion,dimensiones,ρ Spearman,Δ ρ,desv. Δ ρ,mejora ρ,NDCG@10,Precisión@10,MAE,Δ MAE,desv. Δ MAE,R²,R² etapa 1 afinidades,R² etapa 1 filtros
solo frases de reseña,8-384,0.6058098751506804,0.010281938947076286,0.0085138846810705,10/10,0.927484891765879,0.27999999999999997,0.634734705291297,0.004813830200068048,0.009185254149338401,0.27678998669142973,0.34063240652094817,0.05291490038002318
"promedio + frases de reseña, ponderadas",384-394,0.6051071569175962,0.00957922071399211,0.007068199186957609,9/10,0.9284538050433226,0.27999999999999997,0.6317353027036314,0.0018144276124023918,0.006812927803591887,0.28761793944743885,0.34063240652094817,0.13749678443056523
solo descripción (control),2-384,0.604813186456756,0.009285250253151911,0.010512092635874841,8/10,0.9291566779606383,0.29,0.6308340083882583,0.0009131332970292227,0.007722295076402248,0.26984783890192743,0.34063240652094817,0.018232673249441205
promedio + frases de reseña,384-394,0.5975511791163589,0.002023242912754797,0.0037835569255773136,7/10,0.9277454690696997,0.27999999999999997,0.6274866576609177,-0.002434217430311325,0.0015186141761564765,0.286745365586423,0.34063240652094817,0.13538296026532698
promedio + descripción (control),384-386,0.5960983091694574,0.0005703729658532941,0.0014917999092854566,8/10,0.9277454690696997,0.27999999999999997,0.6289630134777738,-0.0009578616134552798,0.00104600894196873,0.28120059497919836,0.34063240652094817,0.12407871513126387
promedio (sin frases),384,0.595527936203604,0.0,0.0,referencia,0.9277357691106124,0.27999999999999997,0.6299208750912291,0.0,0.0,0.27843767676265796,0.34063240652094817,0.12021378566853362
