representacion,dimensiones,NDCG@10,Δ NDCG@10,desv. Δ NDCG@10,Precisión@10,ρ Spearman,MAE,Δ MAE,desv. Δ MAE,R²,R² etapa 1 afinidades,R² etapa 1 filtros
promedio (sin frases),384,0.929347556267107,0.0,0.0,0.27999999999999997,0.6011157173536782,0.6288911202953501,0.0,0.0,0.2880024866368934,0.34426841186432994,0.11871566113177438
promedio + frases de reseña,384-394,0.929347556267107,0.0,0.0,0.27999999999999997,0.6025539473373904,0.6260346933501266,-0.0028564269452235223,0.0018659172248400653,0.2980868901230561,0.34426841186432994,0.13528259568448603
promedio + descripción (control),384-386,0.929347556267107,0.0,0.0,0.27999999999999997,0.6016181608903333,0.6281043545663904,-0.0007867657289596375,0.0003540837451248799,0.29064420989503204,0.34426841186432994,0.12234201691507388
solo descripción (control),2-384,0.9291471656936399,-0.0002003905734671685,0.00601859262743814,0.27999999999999997,0.6098657305526309,0.6311268986254331,0.002235778330083105,0.009825936153293437,0.27929970388039926,0.34426841186432994,0.018279277860247595
solo frases de reseña,8-384,0.9281392750638717,-0.0012082812032351287,0.00557876163886849,0.27999999999999997,0.6080855110288178,0.63555274615481,0.006661625859460019,0.010344031610192478,0.2875013405152752,0.34426841186432994,0.05469623295642177
"promedio + frases de reseña, ponderadas",384-394,0.9261502938400741,-0.0031972624270328875,0.004157719877692255,0.26,0.6012129267092549,0.6351847266822878,0.006293606386937744,0.016003568982588524,0.29169669336109916,0.34426841186432994,0.12972708808437458
