representacion,dimensiones,NDCG@10,Δ NDCG@10,desv. Δ NDCG@10,Precisión@10,ρ Spearman,MAE,Δ MAE,desv. Δ MAE,R²,R² etapa 1 afinidades,R² etapa 1 filtros
promedio (sin frases),384,0.9292224313170925,0.0,0.0,0.27999999999999997,0.6015373482935287,0.62869891911683,0.0,0.0,0.28858163094893163,0.3443338690110752,0.11875178311989812
promedio + frases de reseña,384-394,0.9292224313170925,0.0,0.0,0.27999999999999997,0.6024719635435306,0.6263964564439732,-0.002302462672856609,0.001996601281666607,0.2971448268853923,0.3443338690110752,0.13509571595576722
promedio + descripción (control),384-386,0.9292224313170925,0.0,0.0,0.27999999999999997,0.6024134036907736,0.627957329807302,-0.0007415893095279013,0.00043630569662774123,0.29102824967173146,0.3443338690110752,0.12220376531985241
solo descripción (control),2-384,0.9285762150173926,-0.0006462162996997645,0.007022232785816738,0.27999999999999997,0.6116822571851535,0.6310863668151704,0.002387447698340517,0.009820218921047308,0.2779251461521798,0.3443338690110752,0.01790762556655797
"promedio + frases de reseña, ponderadas",384-394,0.9263234114743399,-0.002899019842752493,0.0044171009967291855,0.26,0.61027564952193,0.6300298644245838,0.0013309453077539279,0.005336635399080322,0.3003357756521788,0.3443338690110752,0.13796235155931685
solo frases de reseña,8-384,0.9258511953516226,-0.003371235965469843,0.004988064109726249,0.26,0.6113109877186741,0.6353175836654554,0.006618664548625519,0.010656294718215041,0.2853076880014417,0.3443338690110752,0.058051250042345945
